2025-01-28 13:18:00.083042 | 1003 | Small Coca-Cola® Float | 2.94
2025-01-28 15:08:29.540669 | 5692 | Small Dr Pepper® Float | No price
2025-01-28 15:08:29.540669 | 5692 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:08:29.540669 | 5692 | Small BARQ’S® Root Beer Float | No price
2025-01-28 15:08:31.452626 | 5693 | Small Coca-Cola® Float | No price
2025-01-28 15:08:31.452626 | 5693 | Small Fanta® Orange Float | No price
2025-01-28 15:08:31.452626 | 5693 | Small Dr Pepper® Float | No price
2025-01-28 15:08:31.452626 | 5693 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:08:31.452626 | 5693 | Small BARQ’S® Root Beer Float | No price
2025-01-28 15:08:33.093095 | 5694 | Small Coca-Cola® Float | 3.98
2025-01-28 15:08:33.093095 | 5694 | Small Fanta® Orange Float | 3.98
2025-01-28 15:08:33.093095 | 5694 | Small Dr Pepper® Float | 3.98
2025-01-28 15:08:33.093095 | 5694 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 15:08:33.093095 | 5694 | Small BARQ’S® Root Beer Float | 3.98
2025-01-28 15:08:34.710543 | 5695 | Small Coca-Cola® Float | No price
2025-01-28 15:08:34.710543 | 5695 | Small Fanta® Orange Float | No price
2025-01-28 15:08:34.710543 | 5695 | Small Dr Pepper® Float | No price
2025-01-28 15:08:34.710543 | 5695 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:08:34.710543 | 5695 | Small BARQ’S® Root Beer Float | No price
2025-01-28 15:08:36.671790 | 5696 | Small Coca-Cola® Float | 3.49
2025-01-28 15:08:36.671790 | 5696 | Small Fanta® Orange Float | 3.49
2025-01-28 15:08:36.671790 | 5696 | Small Dr Pepper® Float | 3.49
2025-01-28 15:08:36.671790 | 5696 | Jr. Deluxe Cheeseburger | 2.9
2025-01-28 15:08:36.671790 | 5696 | Small BARQ’S® Root Beer Float | 3.49
2025-01-28 15:08:38.229314 | 5697 | Small Coca-Cola® Float | 3.59
2025-01-28 15:08:38.229314 | 5697 | Small Fanta® Orange Float | 3.59
2025-01-28 15:08:38.229314 | 5697 | Small Dr Pepper® Float | 3.59
2025-01-28 15:08:38.229314 | 5697 | Jr. Deluxe Cheeseburger | 2.09
2025-01-28 15:08:38.229314 | 5697 | Small BARQ’S® Root Beer Float | 3.59
2025-01-28 15:08:40.081234 | 5698 | Small Coca-Cola® Float | 2.99
2025-01-28 15:08:40.081234 | 5698 | Small Fanta® Orange Float | 2.99
2025-01-28 15:08:40.081234 | 5698 | Small Dr Pepper® Float | 2.99
2025-01-28 15:08:40.081234 | 5698 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 15:08:40.081234 | 5698 | Small BARQ’S® Root Beer Float | 2.99
2025-01-28 15:08:41.922636 | 5699 | Small Coca-Cola® Float | No price
2025-01-28 15:08:41.922636 | 5699 | Small Fanta® Orange Float | No price
2025-01-28 15:08:41.922636 | 5699 | Small Dr Pepper® Float | No price
2025-01-28 15:08:41.922636 | 5699 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:08:41.922636 | 5699 | Small BARQ’S® Root Beer Float | No price
2025-01-28 15:08:43.678041 | 5700 | Small Coca-Cola® Float | 2.99
2025-01-28 15:08:43.678041 | 5700 | Small Fanta® Orange Float | 2.99
2025-01-28 15:08:43.678041 | 5700 | Small Dr Pepper® Float | 2.99
2025-01-28 15:08:43.678041 | 5700 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 15:08:43.678041 | 5700 | Small BARQ’S® Root Beer Float | 2.99
2025-01-28 15:08:45.073376 | 5701 | Small Coca-Cola® Float | 3.29
2025-01-28 15:08:45.073376 | 5701 | Small Fanta® Orange Float | 3.29
2025-01-28 15:08:45.073376 | 5701 | Small Dr Pepper® Float | 3.29
2025-01-28 15:08:45.073376 | 5701 | Jr. Deluxe Cheeseburger | 2.29
2025-01-28 15:08:45.073376 | 5701 | Small BARQ’S® Root Beer Float | 3.29
2025-01-28 15:08:46.843157 | 5702 | Small Coca-Cola® Float | 3.78
2025-01-28 15:08:46.843157 | 5702 | Small Fanta® Orange Float | 3.78
2025-01-28 15:08:46.843157 | 5702 | Small Dr Pepper® Float | 3.78
2025-01-28 15:08:46.843157 | 5702 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 15:08:46.843157 | 5702 | Small BARQ’S® Root Beer Float | 3.78
2025-01-28 15:08:48.828236 | 5703 | Small Coca-Cola® Float | 4.49
2025-01-28 15:08:48.828236 | 5703 | Small Fanta® Orange Float | 4.49
2025-01-28 15:08:48.828236 | 5703 | Small Dr Pepper® Float | 4.49
2025-01-28 15:08:48.828236 | 5703 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 15:08:48.828236 | 5703 | Small BARQ’S® Root Beer Float | 4.49
2025-01-28 15:08:50.258210 | 5704 | Small Coca-Cola® Float | No price
2025-01-28 15:08:50.258210 | 5704 | Small Fanta® Orange Float | No price
2025-01-28 15:08:50.258210 | 5704 | Small Dr Pepper® Float | No price
2025-01-28 15:08:50.258210 | 5704 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:08:50.258210 | 5704 | Small BARQ’S® Root Beer Float | No price
2025-01-28 15:08:51.968096 | 5705 | Small Coca-Cola® Float | No price
2025-01-28 15:08:51.968096 | 5705 | Small Fanta® Orange Float | No price
2025-01-28 15:08:51.968096 | 5705 | Small Dr Pepper® Float | No price
2025-01-28 15:08:51.968096 | 5705 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:08:51.968096 | 5705 | Small BARQ’S® Root Beer Float | No price
2025-01-28 15:08:53.691703 | 5706 | Small Coca-Cola® Float | 3.89
2025-01-28 15:08:53.691703 | 5706 | Small Fanta® Orange Float | 3.89
2025-01-28 15:08:53.691703 | 5706 | Small Dr Pepper® Float | 3.89
2025-01-28 15:08:53.691703 | 5706 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:08:53.691703 | 5706 | Small BARQ’S® Root Beer Float | 3.89
2025-01-28 15:08:55.539549 | 5707 | Small Coca-Cola® Float | 4.04
2025-01-28 15:08:55.539549 | 5707 | Small Fanta® Orange Float | 4.04
2025-01-28 15:08:55.539549 | 5707 | Small Dr Pepper® Float | 4.04
2025-01-28 15:08:55.539549 | 5707 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 15:08:55.539549 | 5707 | Small BARQ’S® Root Beer Float | 4.04
2025-01-28 15:08:57.219528 | 5708 | Small Coca-Cola® Float | 4.69
2025-01-28 15:08:57.219528 | 5708 | Small Fanta® Orange Float | 4.69
2025-01-28 15:08:57.219528 | 5708 | Small Dr Pepper® Float | 4.69
2025-01-28 15:08:57.219528 | 5708 | Jr. Deluxe Cheeseburger | 1.89
2025-01-28 15:08:57.219528 | 5708 | Small BARQ’S® Root Beer Float | 4.69
2025-01-28 15:08:58.768330 | 5709 | Small Coca-Cola® Float | 4.09
2025-01-28 15:08:58.768330 | 5709 | Small Fanta® Orange Float | 4.09
2025-01-28 15:08:58.768330 | 5709 | Small Dr Pepper® Float | 4.09
2025-01-28 15:08:58.768330 | 5709 | Jr. Deluxe Cheeseburger | 2.19
2025-01-28 15:08:58.768330 | 5709 | Small BARQ’S® Root Beer Float | 4.09
2025-01-28 15:09:00.673089 | 5710 | Small Coca-Cola® Float | No price
2025-01-28 15:09:00.673089 | 5710 | Small Fanta® Orange Float | No price
2025-01-28 15:09:00.673089 | 5710 | Small Dr Pepper® Float | No price
2025-01-28 15:09:00.673089 | 5710 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:09:00.673089 | 5710 | Small BARQ’S® Root Beer Float | No price
2025-01-28 15:09:02.493492 | 5711 | Small Coca-Cola® Float | No price
2025-01-28 15:09:02.493492 | 5711 | Small Fanta® Orange Float | No price
2025-01-28 15:09:02.493492 | 5711 | Small Dr Pepper® Float | No price
2025-01-28 15:09:02.493492 | 5711 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:09:02.493492 | 5711 | Small BARQ’S® Root Beer Float | No price
2025-01-28 15:09:03.951248 | 5713 | Small Coca-Cola® Float | 3.94
2025-01-28 15:09:03.951248 | 5713 | Small Fanta® Orange Float | 3.94
2025-01-28 15:09:03.951248 | 5713 | Small Dr Pepper® Float | 3.94
2025-01-28 15:09:03.951248 | 5713 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:09:03.951248 | 5713 | Small BARQ’S® Root Beer Float | 3.94
2025-01-28 15:09:05.887910 | 5714 | Small Coca-Cola® Float | 3.59
2025-01-28 15:09:05.887910 | 5714 | Small Fanta® Orange Float | 3.59
2025-01-28 15:09:05.887910 | 5714 | Small Dr Pepper® Float | 3.59
2025-01-28 15:09:05.887910 | 5714 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 15:09:05.887910 | 5714 | Small BARQ’S® Root Beer Float | 3.59
2025-01-28 15:09:07.332890 | 5715 | Small Coca-Cola® Float | 3.59
2025-01-28 15:09:07.332890 | 5715 | Small Fanta® Orange Float | No price
2025-01-28 15:09:07.332890 | 5715 | Small Dr Pepper® Float | No price
2025-01-28 15:09:07.332890 | 5715 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 15:09:07.332890 | 5715 | Small BARQ’S® Root Beer Float | 3.59
2025-01-28 15:09:09.269840 | 5716 | Small Coca-Cola® Float | No price
2025-01-28 15:09:09.269840 | 5716 | Small Fanta® Orange Float | No price
2025-01-28 15:09:09.269840 | 5716 | Small Dr Pepper® Float | No price
2025-01-28 15:09:09.269840 | 5716 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:09:09.269840 | 5716 | Small BARQ’S® Root Beer Float | No price
2025-01-28 15:09:10.718322 | 5717 | Small Coca-Cola® Float | 4.09
2025-01-28 15:09:10.718322 | 5717 | Small Fanta® Orange Float | 4.09
2025-01-28 15:09:10.718322 | 5717 | Small Dr Pepper® Float | 4.09
2025-01-28 15:09:10.718322 | 5717 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 15:09:10.718322 | 5717 | Small BARQ’S® Root Beer Float | 4.09
2025-01-28 15:09:12.128209 | 5718 | Small Coca-Cola® Float | 3.49
2025-01-28 15:09:12.128209 | 5718 | Small Fanta® Orange Float | 3.49
2025-01-28 15:09:12.128209 | 5718 | Small Dr Pepper® Float | 3.49
2025-01-28 15:09:12.128209 | 5718 | Jr. Deluxe Cheeseburger | 2.19
2025-01-28 15:09:12.128209 | 5718 | Small BARQ’S® Root Beer Float | 3.49
2025-01-28 15:09:13.801335 | 5719 | Small Coca-Cola® Float | 3.89
2025-01-28 15:09:13.801335 | 5719 | Small Fanta® Orange Float | 3.89
2025-01-28 15:09:13.801335 | 5719 | Small Dr Pepper® Float | 3.89
2025-01-28 15:09:13.801335 | 5719 | Jr. Deluxe Cheeseburger | 2.69
2025-01-28 15:09:13.801335 | 5719 | Small BARQ’S® Root Beer Float | 3.89
2025-01-28 15:09:15.413193 | 5720 | Small Coca-Cola® Float | No price
2025-01-28 15:09:15.413193 | 5720 | Small Fanta® Orange Float | No price
2025-01-28 15:09:15.413193 | 5720 | Small Dr Pepper® Float | No price
2025-01-28 15:09:15.413193 | 5720 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:09:15.413193 | 5720 | Small BARQ’S® Root Beer Float | No price
2025-01-28 15:09:16.795969 | 5721 | Small Coca-Cola® Float | No price
2025-01-28 15:09:16.795969 | 5721 | Small Fanta® Orange Float | No price
2025-01-28 15:09:16.795969 | 5721 | Small Dr Pepper® Float | No price
2025-01-28 15:09:16.795969 | 5721 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:09:16.795969 | 5721 | Small BARQ’S® Root Beer Float | No price
2025-01-28 15:09:18.641008 | 5722 | Small Coca-Cola® Float | 6.99
2025-01-28 15:09:18.641008 | 5722 | Small Fanta® Orange Float | 6.99
2025-01-28 15:09:18.641008 | 5722 | Small Dr Pepper® Float | 6.99
2025-01-28 15:09:18.641008 | 5722 | Jr. Deluxe Cheeseburger | 2.99
2025-01-28 15:09:18.641008 | 5722 | Small BARQ’S® Root Beer Float | 6.99
2025-01-28 15:09:20.160696 | 5723 | Small Coca-Cola® Float | 4.09
2025-01-28 15:09:20.160696 | 5723 | Small Fanta® Orange Float | 4.09
2025-01-28 15:09:20.160696 | 5723 | Small Dr Pepper® Float | 4.09
2025-01-28 15:09:20.160696 | 5723 | Jr. Deluxe Cheeseburger | 1.69
2025-01-28 15:09:20.160696 | 5723 | Small BARQ’S® Root Beer Float | 4.09
2025-01-28 15:09:22.010124 | 5724 | Small Coca-Cola® Float | No price
2025-01-28 15:09:22.010124 | 5724 | Small Fanta® Orange Float | No price
2025-01-28 15:09:22.010124 | 5724 | Small Dr Pepper® Float | No price
2025-01-28 15:09:22.010124 | 5724 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:09:22.010124 | 5724 | Small BARQ’S® Root Beer Float | No price
2025-01-28 15:09:23.498091 | 5725 | Small Coca-Cola® Float | No price
2025-01-28 15:09:23.498091 | 5725 | Small Fanta® Orange Float | No price
2025-01-28 15:09:23.498091 | 5725 | Small Dr Pepper® Float | No price
2025-01-28 15:09:23.498091 | 5725 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:09:23.498091 | 5725 | Small BARQ’S® Root Beer Float | No price
2025-01-28 15:09:25.374510 | 5726 | Small Coca-Cola® Float | No price
2025-01-28 15:09:25.374510 | 5726 | Small Fanta® Orange Float | No price
2025-01-28 15:09:25.374510 | 5726 | Small Dr Pepper® Float | No price
2025-01-28 15:09:25.374510 | 5726 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:09:25.374510 | 5726 | Small BARQ’S® Root Beer Float | No price
2025-01-28 15:09:27.028260 | 5727 | Small Coca-Cola® Float | 3.59
2025-01-28 15:09:27.028260 | 5727 | Small Fanta® Orange Float | 3.59
2025-01-28 15:09:27.028260 | 5727 | Small Dr Pepper® Float | 3.59
2025-01-28 15:09:27.028260 | 5727 | Jr. Deluxe Cheeseburger | 2.19
2025-01-28 15:09:27.028260 | 5727 | Small BARQ’S® Root Beer Float | 3.59
2025-01-28 15:09:28.508126 | 5728 | Small Coca-Cola® Float | No price
2025-01-28 15:09:28.508126 | 5728 | Small Fanta® Orange Float | No price
2025-01-28 15:09:28.508126 | 5728 | Small Dr Pepper® Float | No price
2025-01-28 15:09:28.508126 | 5728 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:09:28.508126 | 5728 | Small BARQ’S® Root Beer Float | No price
2025-01-28 15:09:30.211478 | 5729 | Small Coca-Cola® Float | No price
2025-01-28 15:09:30.211478 | 5729 | Small Fanta® Orange Float | No price
2025-01-28 15:09:30.211478 | 5729 | Small Dr Pepper® Float | No price
2025-01-28 15:09:30.211478 | 5729 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:09:30.211478 | 5729 | Small BARQ’S® Root Beer Float | No price
2025-01-28 15:09:31.548792 | 5730 | Small Coca-Cola® Float | 4.09
2025-01-28 15:09:31.548792 | 5730 | Small Fanta® Orange Float | 4.09
2025-01-28 15:09:31.548792 | 5730 | Small Dr Pepper® Float | 4.09
2025-01-28 15:09:31.548792 | 5730 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 15:09:31.548792 | 5730 | Small BARQ’S® Root Beer Float | 4.09
2025-01-28 15:09:33.268081 | 5731 | Small Coca-Cola® Float | 3.49
2025-01-28 15:09:33.268081 | 5731 | Small Fanta® Orange Float | 3.49
2025-01-28 15:09:33.268081 | 5731 | Small Dr Pepper® Float | 3.49
2025-01-28 15:09:33.268081 | 5731 | Jr. Deluxe Cheeseburger | 2.9
2025-01-28 15:09:33.268081 | 5731 | Small BARQ’S® Root Beer Float | 3.49
2025-01-28 15:09:35.071784 | 5732 | Small Coca-Cola® Float | 4.29
2025-01-28 15:09:35.071784 | 5732 | Small Fanta® Orange Float | 4.29
2025-01-28 15:09:35.071784 | 5732 | Small Dr Pepper® Float | 4.29
2025-01-28 15:09:35.071784 | 5732 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 15:09:35.071784 | 5732 | Small BARQ’S® Root Beer Float | 4.29
2025-01-28 15:09:36.672270 | 5733 | Small Coca-Cola® Float | No price
2025-01-28 15:09:36.672270 | 5733 | Small Fanta® Orange Float | No price
2025-01-28 15:09:36.672270 | 5733 | Small Dr Pepper® Float | No price
2025-01-28 15:09:36.672270 | 5733 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:09:36.672270 | 5733 | Small BARQ’S® Root Beer Float | No price
2025-01-28 15:09:38.987152 | 5735 | Small Coca-Cola® Float | 2.99
2025-01-28 15:09:38.987152 | 5735 | Small Fanta® Orange Float | 2.99
2025-01-28 15:09:38.987152 | 5735 | Small Dr Pepper® Float | 2.99
2025-01-28 15:09:38.987152 | 5735 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 15:09:38.987152 | 5735 | Small BARQ’S® Root Beer Float | 2.99
2025-01-28 15:09:40.751388 | 5736 | Small Coca-Cola® Float | 4.24
2025-01-28 15:09:40.751388 | 5736 | Small Fanta® Orange Float | 4.24
2025-01-28 15:09:40.751388 | 5736 | Small Dr Pepper® Float | 4.24
2025-01-28 15:09:40.751388 | 5736 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 15:09:40.751388 | 5736 | Small BARQ’S® Root Beer Float | 4.24
2025-01-28 15:09:42.161270 | 5737 | Small Coca-Cola® Float | 3.79
2025-01-28 15:09:42.161270 | 5737 | Small Fanta® Orange Float | 3.79
2025-01-28 15:09:42.161270 | 5737 | Small Dr Pepper® Float | 3.79
2025-01-28 15:09:42.161270 | 5737 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:09:42.161270 | 5737 | Small BARQ’S® Root Beer Float | 3.79
2025-01-28 15:09:44.277963 | 5738 | Small Coca-Cola® Float | No price
2025-01-28 15:09:44.277963 | 5738 | Small Fanta® Orange Float | No price
2025-01-28 15:09:44.277963 | 5738 | Small Dr Pepper® Float | No price
2025-01-28 15:09:44.277963 | 5738 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:09:44.277963 | 5738 | Small BARQ’S® Root Beer Float | No price
2025-01-28 15:09:45.668037 | 5739 | Small Coca-Cola® Float | No price
2025-01-28 15:09:45.668037 | 5739 | Small Fanta® Orange Float | No price
2025-01-28 15:09:45.668037 | 5739 | Small Dr Pepper® Float | No price
2025-01-28 15:09:45.668037 | 5739 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:09:45.668037 | 5739 | Small BARQ’S® Root Beer Float | No price
2025-01-28 15:09:47.596205 | 5740 | Small Coca-Cola® Float | 4.79
2025-01-28 15:09:47.596205 | 5740 | Small Fanta® Orange Float | 4.79
2025-01-28 15:09:47.596205 | 5740 | Small Dr Pepper® Float | 4.79
2025-01-28 15:09:47.596205 | 5740 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:09:47.596205 | 5740 | Small BARQ’S® Root Beer Float | 4.79
2025-01-28 15:09:49.271744 | 5741 | Small Coca-Cola® Float | 3.99
2025-01-28 15:09:49.271744 | 5741 | Small Fanta® Orange Float | 3.99
2025-01-28 15:09:49.271744 | 5741 | Small Dr Pepper® Float | 3.99
2025-01-28 15:09:49.271744 | 5741 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 15:09:49.271744 | 5741 | Small BARQ’S® Root Beer Float | 3.99
2025-01-28 15:09:51.248219 | 5742 | Small Coca-Cola® Float | 3.59
2025-01-28 15:09:51.248219 | 5742 | Small Fanta® Orange Float | 3.59
2025-01-28 15:09:51.248219 | 5742 | Small Dr Pepper® Float | 3.59
2025-01-28 15:09:51.248219 | 5742 | Jr. Deluxe Cheeseburger | 2.19
2025-01-28 15:09:51.248219 | 5742 | Small BARQ’S® Root Beer Float | 3.59
2025-01-28 15:09:52.767045 | 5743 | Small Coca-Cola® Float | 3.99
2025-01-28 15:09:52.767045 | 5743 | Small Fanta® Orange Float | 3.99
2025-01-28 15:09:52.767045 | 5743 | Small Dr Pepper® Float | 3.99
2025-01-28 15:09:52.767045 | 5743 | Jr. Deluxe Cheeseburger | 2.79
2025-01-28 15:09:52.767045 | 5743 | Small BARQ’S® Root Beer Float | 3.99
2025-01-28 15:09:54.517980 | 5744 | Small Coca-Cola® Float | No price
2025-01-28 15:09:54.517980 | 5744 | Small Fanta® Orange Float | No price
2025-01-28 15:09:54.517980 | 5744 | Small Dr Pepper® Float | No price
2025-01-28 15:09:54.517980 | 5744 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:09:54.517980 | 5744 | Small BARQ’S® Root Beer Float | No price
2025-01-28 15:09:56.029374 | 5745 | Small Coca-Cola® Float | No price
2025-01-28 15:09:56.029374 | 5745 | Small Fanta® Orange Float | No price
2025-01-28 15:09:56.029374 | 5745 | Small Dr Pepper® Float | No price
2025-01-28 15:09:56.029374 | 5745 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:09:56.029374 | 5745 | Small BARQ’S® Root Beer Float | No price
2025-01-28 15:09:58.011102 | 5746 | Small Coca-Cola® Float | No price
2025-01-28 15:09:58.011102 | 5746 | Small Fanta® Orange Float | No price
2025-01-28 15:09:58.011102 | 5746 | Small Dr Pepper® Float | No price
2025-01-28 15:09:58.011102 | 5746 | Jr. Deluxe Cheeseburger | 2.19
2025-01-28 15:09:58.011102 | 5746 | Small BARQ’S® Root Beer Float | No price
2025-01-28 15:09:59.790318 | 5747 | Small Coca-Cola® Float | 3.59
2025-01-28 15:09:59.790318 | 5747 | Small Fanta® Orange Float | 3.59
2025-01-28 15:09:59.790318 | 5747 | Small Dr Pepper® Float | 3.59
2025-01-28 15:09:59.790318 | 5747 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:09:59.790318 | 5747 | Small BARQ’S® Root Beer Float | 3.59
2025-01-28 15:10:01.070125 | 5749 | Small Coca-Cola® Float | No price
2025-01-28 15:10:01.070125 | 5749 | Small Fanta® Orange Float | No price
2025-01-28 15:10:01.070125 | 5749 | Small Dr Pepper® Float | No price
2025-01-28 15:10:01.070125 | 5749 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:10:01.070125 | 5749 | Small BARQ’S® Root Beer Float | No price
2025-01-28 15:10:02.759997 | 5750 | Small Coca-Cola® Float | No price
2025-01-28 15:10:02.759997 | 5750 | Small Fanta® Orange Float | No price
2025-01-28 15:10:02.759997 | 5750 | Small Dr Pepper® Float | No price
2025-01-28 15:10:02.759997 | 5750 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:10:02.759997 | 5750 | Small BARQ’S® Root Beer Float | No price
2025-01-28 15:10:04.171618 | 5751 | Small Coca-Cola® Float | No price
2025-01-28 15:10:04.171618 | 5751 | Small Fanta® Orange Float | No price
2025-01-28 15:10:04.171618 | 5751 | Small Dr Pepper® Float | No price
2025-01-28 15:10:04.171618 | 5751 | Jr. Deluxe Cheeseburger | No price
2025-01-28 15:10:04.171618 | 5751 | Small BARQ’S® Root Beer Float | No price
2025-01-28 15:10:05.955189 | 5752 | Small Coca-Cola® Float | 4.18
2025-01-28 15:10:05.955189 | 5752 | Small Fanta® Orange Float | 4.18
2025-01-28 15:10:05.955189 | 5752 | Small Dr Pepper® Float | 4.18
2025-01-28 15:10:05.955189 | 5752 | Jr. Deluxe Cheeseburger | 2.49
2025-01-28 15:10:05.955189 | 5752 | Small BARQ’S® Root Beer Float | 4.18
2025-01-28 15:10:07.627177 | 5753 | Small Coca-Cola® Float | 3.89
